item_code,bar_code,vendor_article_id,vendor_article_name,division,section,department,brand_name,node,item_name,size,style_group_id
BD1343357,FD-6945-NAV-XL,FD-6945-NAV-XL,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-XL,XL,BW_FEM_DENIM_NAVYBLUE_02
BD1343367,FD-6945-NAV-XS,FD-6945-NAV-XS,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-XS,XS,BW_FEM_DENIM_NAVYBLUE_02
BD1343273,FD-6945-NAV-XXL,FD-6945-NAV-XXL,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-XXL,2XL,BW_FEM_DENIM_NAVYBLUE_02
BD1331691,FD-6988-MDN-L,FD-6988-MDN-L,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-L,L,BW_FEM_MIDDENIM_BLUE_02
BD1331673,FD-6988-MDN-M,FD-6988-MDN-M,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-M,M,BW_FEM_MIDDENIM_BLUE_02
BD1331709,FD-6988-MDN-S,FD-6988-MDN-S,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-S,S,BW_FEM_MIDDENIM_BLUE_02
BD1331662,FD-6988-MDN-XL,FD-6988-MDN-XL,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-XL,XL,BW_FEM_MIDDENIM_BLUE_02
BD1331661,FD-6988-MDN-XS,FD-6988-MDN-XS,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-XS,XS,BW_FEM_MIDDENIM_BLUE_02
BD1331641,FD-6988-MDN-XXL,FD-6988-MDN-XXL,Mid Blue Denim Shacket,Clothing,Women,Topwear,Femmella,Shacket,Femmella-Women-Topwear-Shacket-Casual-Blue-AW'25-XXL,2XL,BW_FEM_MIDDENIM_BLUE_02
BD1331679,FD-6989-NAV-L,FD-6989-NAV-L,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-L,L,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1331650,FD-6989-NAV-M,FD-6989-NAV-M,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-M,M,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1331710,FD-6989-NAV-S,FD-6989-NAV-S,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-S,S,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1331639,FD-6989-NAV-XL,FD-6989-NAV-XL,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-XL,XL,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1331711,FD-6989-NAV-XS,FD-6989-NAV-XS,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-XS,XS,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1331659,FD-6989-NAV-XXL,FD-6989-NAV-XXL,Navy Blue Denim Wrap Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Navy Blue-AW'25-XXL,2XL,BW_FEM_DENIMWRAP_NAVYBLUE_01
BD1343322,FD-7013-BLK-L,FD-7013-BLK-L,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-L,L,BW_FEM_DENIM_BLACK_02
BD1343342,FD-7013-BLK-M,FD-7013-BLK-M,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-M,M,BW_FEM_DENIM_BLACK_02
BD1343237,FD-7013-BLK-S,FD-7013-BLK-S,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-S,S,BW_FEM_DENIM_BLACK_02
BD1343419,FD-7013-BLK-XL,FD-7013-BLK-XL,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-XL,XL,BW_FEM_DENIM_BLACK_02
BD1343394,FD-7013-BLK-XS,FD-7013-BLK-XS,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-XS,XS,BW_FEM_DENIM_BLACK_02
BD1343402,FD-7013-BLK-XXL,FD-7013-BLK-XXL,Black Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Black-AW'25-XXL,2XL,BW_FEM_DENIM_BLACK_02
BD1343311,FD-7135-NAV-L,FD-7135-NAV-L,Navy Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-AW'25-L,L,BW_FEM_DENIM_NAVYBLUE_01
BD1343401,FD-7135-NAV-M,FD-7135-NAV-M,Navy Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-AW'25-M,M,BW_FEM_DENIM_NAVYBLUE_01
BD1343248,FD-7135-NAV-S,FD-7135-NAV-S,Navy Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-AW'25-S,S,BW_FEM_DENIM_NAVYBLUE_01
BD1343290,FD-7135-NAV-XL,FD-7135-NAV-XL,Navy Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-AW'25-XL,XL,BW_FEM_DENIM_NAVYBLUE_01
BD1343330,FD-7135-NAV-XXL,FD-7135-NAV-XXL,Navy Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-AW'25-XXL,2XL,BW_FEM_DENIM_NAVYBLUE_01
BD1363577,FDASHTSHT10-L,FDASHTSHT10-L,Dash T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Black,L,BW_FUA_DASHTSHIRT_BLACK_01
BD1363574,FDASHTSHT10-M,FDASHTSHT10-M,Dash T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Black,M,BW_FUA_DASHTSHIRT_BLACK_01
BD1363573,FDASHTSHT10-S,FDASHTSHT10-S,Dash T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Black,S,BW_FUA_DASHTSHIRT_BLACK_01
BD1363571,FDASHTSHT10-XL,FDASHTSHT10-XL,Dash T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Black,XL,BW_FUA_DASHTSHIRT_BLACK_01
BD1363572,FDASHTSHT10-XXL,FDASHTSHT10-XXL,Dash T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Black,XXL,BW_FUA_DASHTSHIRT_BLACK_01
BD1363585,FDASHTSHT81-L,FDASHTSHT81-L,Dash T-Shirt Violet,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Violet,L,BW_FUA_DASHTSHIRT_VIOLET_01
BD1363582,FDASHTSHT81-M,FDASHTSHT81-M,Dash T-Shirt Violet,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Violet,M,BW_FUA_DASHTSHIRT_VIOLET_01
BD1363579,FDASHTSHT81-S,FDASHTSHT81-S,Dash T-Shirt Violet,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Violet,S,BW_FUA_DASHTSHIRT_VIOLET_01
BD1363586,FDASHTSHT81-XL,FDASHTSHT81-XL,Dash T-Shirt Violet,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Violet,XL,BW_FUA_DASHTSHIRT_VIOLET_01
BD1363587,FDASHTSHT81-XXL,FDASHTSHT81-XXL,Dash T-Shirt Violet,Clothing,Men,Topwear,Fuaark,Tshirts,Dash T-Shirt Violet,XXL,BW_FUA_DASHTSHIRT_VIOLET_01
BD1397070,FDC5W4BFIA,Oversized Tshirt - Green - XXL,Classic,Clothing,Unisex,Topwear,Instinct First,Tshirts,Instinct First-Unisex-Topwear-Tshirts-Classic-Green--XXL,XXL,BW_INS_STYLE_GREEN_01
BD1363511,FDRFTVEST37-L,FDRFTVEST37-L,Drift Deep Arm Tank Coffee,Clothing,Men,Innerwear,Fuaark,Vests,Drift Deep Arm Tank Coffee,L,BW_FUA_DEEPARMTANK_BROWN_01
BD1363517,FDRFTVEST37-M,FDRFTVEST37-M,Drift Deep Arm Tank Coffee,Clothing,Men,Innerwear,Fuaark,Vests,Drift Deep Arm Tank Coffee,M,BW_FUA_DEEPARMTANK_BROWN_01
BD1363516,FDRFTVEST37-S,FDRFTVEST37-S,Drift Deep Arm Tank Coffee,Clothing,Men,Innerwear,Fuaark,Vests,Drift Deep Arm Tank Coffee,S,BW_FUA_DEEPARMTANK_BROWN_01
BD1363512,FDRFTVEST37-XL,FDRFTVEST37-XL,Drift Deep Arm Tank Coffee,Clothing,Men,Innerwear,Fuaark,Vests,Drift Deep Arm Tank Coffee,XL,BW_FUA_DEEPARMTANK_BROWN_01
BD1363513,FDRFTVEST37-XXL,FDRFTVEST37-XXL,Drift Deep Arm Tank Coffee,Clothing,Men,Innerwear,Fuaark,Vests,Drift Deep Arm Tank Coffee,XXL,BW_FUA_DEEPARMTANK_BROWN_01
BD1363475,FDRNCTANK10-L,FDRNCTANK10-L,Dragon Capsleeves Tank Black,Clothing,Men,Innerwear,Fuaark,Vests,Dragon Capsleeves Tank Black,L,BW_FUA_FDRNCTANK10_BLACK_01
BD1363473,FDRNCTANK10-M,FDRNCTANK10-M,Dragon Capsleeves Tank Black,Clothing,Men,Innerwear,Fuaark,Vests,Dragon Capsleeves Tank Black,M,BW_FUA_FDRNCTANK10_BLACK_01
BD1363471,FDRNCTANK10-S,FDRNCTANK10-S,Dragon Capsleeves Tank Black,Clothing,Men,Innerwear,Fuaark,Vests,Dragon Capsleeves Tank Black,S,BW_FUA_FDRNCTANK10_BLACK_01
BD1363476,FDRNCTANK10-XL,FDRNCTANK10-XL,Dragon Capsleeves Tank Black,Clothing,Men,Innerwear,Fuaark,Vests,Dragon Capsleeves Tank Black,XL,BW_FUA_FDRNCTANK10_BLACK_01
BD1363470,FDRNCTANK10-XS,FDRNCTANK10-XS,Dragon Capsleeves Tank Black,Clothing,Men,Innerwear,Fuaark,Vests,Dragon Capsleeves Tank Black,XS,BW_FUA_FDRNCTANK10_BLACK_01
BD1363660,FECLPPULL91-L,FECLPPULL91-L,Eclipse Pullover Ash,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Pullover Ash,L,BW_FUA_STRAIGHTTRACK_GREY_01
BD1363659,FECLPPULL91-M,FECLPPULL91-M,Eclipse Pullover Ash,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Pullover Ash,M,BW_FUA_STRAIGHTTRACK_GREY_01
BD1363658,FECLPPULL91-S,FECLPPULL91-S,Eclipse Pullover Ash,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Pullover Ash,S,BW_FUA_STRAIGHTTRACK_GREY_01
BD1363661,FECLPPULL91-XL,FECLPPULL91-XL,Eclipse Pullover Ash,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Pullover Ash,XL,BW_FUA_STRAIGHTTRACK_GREY_01
BD1363662,FECLPPULL91-XXL,FECLPPULL91-XXL,Eclipse Pullover Ash,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Pullover Ash,XXL,BW_FUA_STRAIGHTTRACK_GREY_01
BD1363655,FECLPSTRAK10-L,FECLPSTRAK10-L,Eclipse Straight Track Black,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Straight Track Black,L,BW_FUA_STRAIGHTTRACK_BLACK_01
BD1363664,FECLPSTRAK10-M,FECLPSTRAK10-M,Eclipse Straight Track Black,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Straight Track Black,M,BW_FUA_STRAIGHTTRACK_BLACK_01
BD1363663,FECLPSTRAK10-S,FECLPSTRAK10-S,Eclipse Straight Track Black,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Straight Track Black,S,BW_FUA_STRAIGHTTRACK_BLACK_01
BD1363656,FECLPSTRAK10-XL,FECLPSTRAK10-XL,Eclipse Straight Track Black,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Straight Track Black,XL,BW_FUA_STRAIGHTTRACK_BLACK_01
BD1363657,FECLPSTRAK10-XXL,FECLPSTRAK10-XXL,Eclipse Straight Track Black,Clothing,Men,Bottomwear,Fuaark,Lounge Pants,Eclipse Straight Track Black,XXL,BW_FUA_STRAIGHTTRACK_BLACK_01
BD1363437,FEGLETSHT10-L,FEGLETSHT10-L,Eagle OverSized T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Eagle OverSized T-Shirt Black,L,BW_FUA_OVERSIZEDTSHIRT_BLACK_01
BD1363446,FEGLETSHT10-M,FEGLETSHT10-M,Eagle OverSized T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Eagle OverSized T-Shirt Black,M,BW_FUA_OVERSIZEDTSHIRT_BLACK_01
BD1363445,FEGLETSHT10-S,FEGLETSHT10-S,Eagle OverSized T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Eagle OverSized T-Shirt Black,S,BW_FUA_OVERSIZEDTSHIRT_BLACK_01
BD1363438,FEGLETSHT10-XL,FEGLETSHT10-XL,Eagle OverSized T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Eagle OverSized T-Shirt Black,XL,BW_FUA_OVERSIZEDTSHIRT_BLACK_01
BD1363443,FEGLETSHT10-XS,FEGLETSHT10-XS,Eagle OverSized T-Shirt Black,Clothing,Men,Topwear,Fuaark,Tshirts,Eagle OverSized T-Shirt Black,XS,BW_FUA_OVERSIZEDTSHIRT_BLACK_01
BD1363670,FESNLJOGG10-L,FESNLJOGG10-L,Essential Joggers Black,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Black,L,BW_FUA_JOGGERS_BLACK_01
BD1363674,FESNLJOGG10-M,FESNLJOGG10-M,Essential Joggers Black,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Black,M,BW_FUA_JOGGERS_BLACK_01
BD1363673,FESNLJOGG10-S,FESNLJOGG10-S,Essential Joggers Black,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Black,S,BW_FUA_JOGGERS_BLACK_01
BD1363669,FESNLJOGG10-XL,FESNLJOGG10-XL,Essential Joggers Black,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Black,XL,BW_FUA_JOGGERS_BLACK_01
BD1363667,FESNLJOGG10-XXL,FESNLJOGG10-XXL,Essential Joggers Black,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Black,XXL,BW_FUA_JOGGERS_BLACK_01
BD1363665,FESNLJOGG16-L,FESNLJOGG16-L,Essential Joggers Navy,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Navy,L,BW_FUA_JOGGERS_NAVYBLUE_01
BD1363671,FESNLJOGG16-M,FESNLJOGG16-M,Essential Joggers Navy,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Navy,M,BW_FUA_JOGGERS_NAVYBLUE_01
BD1363668,FESNLJOGG16-S,FESNLJOGG16-S,Essential Joggers Navy,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Navy,S,BW_FUA_JOGGERS_NAVYBLUE_01
BD1363666,FESNLJOGG16-XL,FESNLJOGG16-XL,Essential Joggers Navy,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Navy,XL,BW_FUA_JOGGERS_NAVYBLUE_01
BD1363672,FESNLJOGG16-XXL,FESNLJOGG16-XXL,Essential Joggers Navy,Clothing,Men,Bottomwear,Fuaark,Joggers,Essential Joggers Navy,XXL,BW_FUA_JOGGERS_NAVYBLUE_01
BD41283,FF-3086C-BLK-L,FF-3086C-BLK-L,Black Polka Wrap Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Black-SS25-L,L,BW_FEM_POLKAWRAP_BLACK_01
BD40218,FF-3086C-BLK-M,FF-3086C-BLK-M,Black Polka Wrap Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Black-SS25-M,M,BW_FEM_POLKAWRAP_BLACK_01
BD40907,FF-3086C-BLK-S,FF-3086C-BLK-S,Black Polka Wrap Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Black-SS25-S,S,BW_FEM_POLKAWRAP_BLACK_01
BD40177,FF-3086C-BLK-XL,FF-3086C-BLK-XL,Black Polka Wrap Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Black-SS25-XL,XL,BW_FEM_POLKAWRAP_BLACK_01
BD40867,FF-3086C-BLK-XXL,FF-3086C-BLK-XXL,Black Polka Wrap Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Black-SS25-XXL,XXL,BW_FEM_POLKAWRAP_BLACK_01
BD49925,FF-3110E-OWH-L,FF-3110E-OWH-L,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-L,L,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD49908,FF-3110E-OWH-M,FF-3110E-OWH-M,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-M,M,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD49895,FF-3110E-OWH-S,FF-3110E-OWH-S,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-S,S,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD49892,FF-3110E-OWH-XL,FF-3110E-OWH-XL,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-XL,XL,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD49907,FF-3110E-OWH-XS,FF-3110E-OWH-XS,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-XS,XS,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD49911,FF-3110E-OWH-XXL,FF-3110E-OWH-XXL,Off White Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Off White-SS'25-XXL,XXL,BW_FEM_OFFCRINKLED_OFFWHITE_01
BD41236,FF-3110F-RED-L,FF-3110F-RED-L,Cranberry Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Red-SS24-L,L,BW_FEM_CRANBERRYCRINKL_RED_01
BD40178,FF-3110F-RED-M,FF-3110F-RED-M,Cranberry Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Red-SS24-M,M,BW_FEM_CRANBERRYCRINKL_RED_01
BD40224,FF-3110F-RED-S,FF-3110F-RED-S,Cranberry Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Red-SS24-S,S,BW_FEM_CRANBERRYCRINKL_RED_01
BD40857,FF-3110F-RED-XL,FF-3110F-RED-XL,Cranberry Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Red-SS24-XL,XL,BW_FEM_CRANBERRYCRINKL_RED_01
BD40160,FF-3110F-RED-XXL,FF-3110F-RED-XXL,Cranberry Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Clothing & Accessories-Girls Clothing-Dresses-Casual-Red-SS24-XXL,XXL,BW_FEM_CRANBERRYCRINKL_RED_01
BD1331658,FF-3110I-GRN-L,FF-3110I-GRN-L,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-L,L,BW_FEM_CRINKLED_GREEN_01
BD1331634,FF-3110I-GRN-M,FF-3110I-GRN-M,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-M,M,BW_FEM_CRINKLED_GREEN_01
BD1331623,FF-3110I-GRN-S,FF-3110I-GRN-S,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-S,S,BW_FEM_CRINKLED_GREEN_01
BD1331705,FF-3110I-GRN-XL,FF-3110I-GRN-XL,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-XL,XL,BW_FEM_CRINKLED_GREEN_01
BD1331676,FF-3110I-GRN-XS,FF-3110I-GRN-XS,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-XS,XS,BW_FEM_CRINKLED_GREEN_01
BD1331668,FF-3110I-GRN-XXL,FF-3110I-GRN-XXL,Green Crinkled Shirt Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Green-SS'25-XXL,2XL,BW_FEM_CRINKLED_GREEN_01
BD1331653,FF-3902U-BLK-L,FF-3902U-BLK-L,Black Leaf Print Wrap Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-AW24-L,L,BW_FEM_LEAFWRAP_BLACK_01
BD1331724,FF-3902U-BLK-M,FF-3902U-BLK-M,Black Leaf Print Wrap Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-AW24-M,M,BW_FEM_LEAFWRAP_BLACK_01
BD1331696,FF-3902U-BLK-S,FF-3902U-BLK-S,Black Leaf Print Wrap Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-AW24-S,S,BW_FEM_LEAFWRAP_BLACK_01
BD1331640,FF-4205C-RED-L,FF-4205C-RED-L,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-L,L,BW_FEM_SMOCKED_RED_01
BD1331680,FF-4205C-RED-M,FF-4205C-RED-M,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-M,M,BW_FEM_SMOCKED_RED_01
BD1331663,FF-4205C-RED-S,FF-4205C-RED-S,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-S,S,BW_FEM_SMOCKED_RED_01
BD1331699,FF-4205C-RED-XL,FF-4205C-RED-XL,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-XL,XL,BW_FEM_SMOCKED_RED_01
BD1331669,FF-4205C-RED-XS,FF-4205C-RED-XS,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-XS,XS,BW_FEM_SMOCKED_RED_01
BD1331693,FF-4205C-RED-XXL,FF-4205C-RED-XXL,Red Cotton Smocked Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Red-SS'24-XXL,2XL,BW_FEM_SMOCKED_RED_01
BD41029,FF-4590E-WIN-L,FF-4590E-WIN-L,Wine Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Clothing & Accessories-Girls Clothing-Co-Ords-Casual-Maroon-AW24-L,L,BW_FEM_CRINKLENECK_MAROON_01
BD40981,FF-4590E-WIN-M,FF-4590E-WIN-M,Wine Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Clothing & Accessories-Girls Clothing-Co-Ords-Casual-Maroon-AW24-M,M,BW_FEM_CRINKLENECK_MAROON_01
BD41052,FF-4590E-WIN-S,FF-4590E-WIN-S,Wine Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Clothing & Accessories-Girls Clothing-Co-Ords-Casual-Maroon-AW24-S,S,BW_FEM_CRINKLENECK_MAROON_01
BD35208,FF-4590F-RED-L,FF-4590F-RED-L,Deep Red Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Women-Topwear-Co-Ords-Casual-Red-AW24-L,L,BW_FEM_DEEPCRINKLE_RED_01
BD35189,FF-4590F-RED-M,FF-4590F-RED-M,Deep Red Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Women-Topwear-Co-Ords-Casual-Red-AW24-M,M,BW_FEM_DEEPCRINKLE_RED_01
BD35229,FF-4590F-RED-S,FF-4590F-RED-S,Deep Red Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Women-Topwear-Co-Ords-Casual-Red-AW24-S,S,BW_FEM_DEEPCRINKLE_RED_01
BD40901,FF-4590G-OLV-L,FF-4590G-OLV-L,Olive Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Clothing & Accessories-Girls Clothing-Co-Ords-Casual-Olive-AW24-L,L,BW_FEM_CRINKLENECK_OLIVE_01
BD40873,FF-4590G-OLV-M,FF-4590G-OLV-M,Olive Crinkle V-Neck Co-Ord Set,Clothing,Women,Topwear,Femmella,Co-Ords,Femmella-Clothing & Accessories-Girls Clothing-Co-Ords-Casual-Olive-AW24-M,M,BW_FEM_CRINKLENECK_OLIVE_01
